IATA,Lat,Lon,Country,Continent
TGJ,-21.09609985,167.8040009,New Caledonia,Oceania
TGK,47.1983333,38.849166700000005,Russia,Europe
TGM,46.46770096,24.41250038,Romania,Europe
TGN,-38.207198999999996,146.470001,Australia,Oceania
TGO,43.556702,122.199997,China,Asia
TGP,61.589698999999996,89.994003,Russia,Europe
TGQ,-14.6619997,-57.44350052,Brazil,South America
TGR,33.06779861,6.088669777000001,Algeria,Africa
TGT,-5.09236002,39.07120132,Tanzania,Africa
TGU,14.06089973,-87.21720123,Honduras,North America
TGZ,16.56360054,-93.02249908,Mexico,North America
THE,-5.059939861,-42.82350159,Brazil,South America
THF,52.47299957,13.40390015,Germany,Europe
THG,-24.4939003,150.576004,Australia,Oceania
THL,20.48380089,99.93540192,Myanmar,Asia
THN,58.31809998,12.34500027,Sweden,Europe
THO,66.21849823,-15.335599900000002,Iceland,Europe
THQ,34.55939865,105.8600006,China,Asia
THR,35.68920135,51.31340027,Iran,Asia
THS,17.23800087,99.81819916,Thailand,Asia
THU,76.53119659,-68.70320129,Greenland,North America
THX,65.79720306,87.93530273,Russia,Europe
THZ,14.8757,5.265359879,Niger,Africa
TIA,41.41469955,19.72060013,Albania,Europe
TID,35.34109879,1.4631500240000002,Algeria,Africa
TIE,7.2024,35.415,Ethiopia,Africa
TIF,21.483001,40.543442,Saudi Arabia,Asia
TIH,-15.1196003,-148.23100280000003,French Polynesia,Oceania
TII,32.60419846,65.86579895,Afghanistan,Asia
TIJ,32.54109955,-116.97000120000001,Mexico,North America
TIK,35.41469955,-97.38659668,United States,North America
TIM,-4.528279781,136.88699340000002,Indonesia,Asia
TIN,27.700399400000002,-8.167099953,Algeria,Africa
TIP,32.66350174,13.159000400000002,Libya,Africa
TIQ,14.99919987,145.6190033,Northern Mariana Islands,Oceania
TIR,13.63249969,79.54329681,India,Asia
TIU,-44.30279922,171.2250061,New Zealand,Oceania
TIV,42.40470123,18.72330093,Montenegro,Europe
TIW,47.26789856,-122.57800290000002,United States,North America
TIX,28.51479912,-80.79920197,United States,North America
TIY,18.57010078,-11.42350006,Mauritania,Africa
TIZ,-5.84499979,142.94799799999998,Papua New Guinea,Oceania
TJA,-21.555700299999998,-64.70130157,Bolivia,South America
TJB,1.0527,103.3931,Indonesia,Asia
TJG,-2.216559887,115.435997,Indonesia,Asia
TJH,35.51279831,134.7870026,Japan,Asia
TJI,15.9268,-85.938202,Honduras,North America
TJK,40.30743027,36.36740875,Turkey,Asia
TJL,-20.75419998,-51.68420029,Brazil,South America
TJM,57.1896019,65.32430267,Russia,Europe
TJQ,-2.74571991,107.7549973,Indonesia,Asia
TJS,2.835833333,117.3736111,Indonesia,Asia
TJU,37.98809814,69.80500031,Tajikistan,Asia
TJV,10.72239971,79.10160065,India,Asia
TKA,62.32049942,-150.09399409999997,United States,North America
TKC,4.089190006,9.3605299,Cameroon,Africa
TKD,4.89605999,-1.7747600080000001,Ghana,Africa
TKF,39.31999969,-120.1399994,United States,North America
TKG,-5.240556,105.175556,Indonesia,Asia
TKH,15.27729988,100.29599759999999,Thailand,Asia
TKJ,63.32949829,-142.9539948,United States,North America
TKK,7.461870192999999,151.8430023,Micronesia,Oceania
TKN,27.83639908,128.8809967,Japan,Asia
TKP,-14.70950031,-145.2460022,French Polynesia,Oceania
TKQ,-4.8862,29.6709,Tanzania,Africa
TKS,34.132801,134.60699499999998,Japan,Asia
TKT,16.89599991,99.25330353,Thailand,Asia
TKU,60.51409912,22.26280022,Finland,Europe
TKV,-17.3553009,-138.44500730000001,French Polynesia,Oceania
TKX,-14.45580006,-145.0249939,French Polynesia,Oceania
TLA,65.24040222,-166.3390045,United States,North America
TLC,19.33709908,-99.56600189,Mexico,North America
TLD,-22.18919945,29.12689972,Botswana,Africa
TLE,-23.38339996,43.72850037,Madagascar,Africa
TLH,30.39649963,-84.35030365,United States,North America
TLI,1.123428,120.79365800000001,Indonesia,Asia
TLJ,62.89440155,-155.977005,United States,North America
TLK,59.876389,111.044444,Russia,Europe
TLL,59.41329956,24.83279991,Estonia,Europe
TLM,35.01670074,-1.4500000480000002,Algeria,Africa
TLN,43.09730148,6.146029949,France,Europe
TLQ,43.0308,89.0987,China,Asia
TLS,43.629101,1.36382,France,Europe
TLU,9.50945,-75.5854,Colombia,South America
TLV,32.01139832,34.88669968,Israel,Asia
TLX,-35.37779999,-71.60169983,Chile,South America
TMA,31.42900085,-83.4885025,United States,North America
TMB,25.64789963,-80.43280029,United States,North America
TMC,-9.40972,119.244003,Indonesia,Asia
TME,6.45108,-71.7603,Colombia,South America
TMF,2.211,73.1533,Maldives,Asia
TMG,5.40257,118.65763000000001,Malaysia,Asia
TMH,-6.099219799,140.29800419999998,Indonesia,Asia
TMI,27.315001000000002,87.193298,Nepal,Asia
TMJ,37.2867012,67.30999756,Uzbekistan,Asia
TML,9.557189941,-0.8632140159999999,Ghana,Africa
TMM,-18.10950089,49.39250183,Madagascar,Africa
TMN,-2.485830069,175.97000119999998,Kiribati,Oceania
TMO,7.24938,-61.52893,Venezuela,South America
TMP,61.41410065,23.60440063,Finland,Europe
TMR,22.81150055,5.451079845,Algeria,Africa
TMS,0.37817499,6.712150097,Sao Tome and Principe,Africa
TMT,-1.4895999430000002,-56.39680099,Brazil,South America
TMU,9.73852,-85.013802,Costa Rica,North America
TMW,-31.08390045,150.8470001,Australia,Oceania
TMX,29.237100599999998,0.27603301399999997,Algeria,Africa
TNA,36.85720062,117.2160034,China,Asia
TNC,65.56310272,-167.9219971,United States,North America
TND,21.78829956,-79.99720001,Cuba,North America
TNE,30.60510063,130.9909973,Japan,Asia
TNF,48.75189972,2.106189966,France,Europe
TNG,35.72689819,-5.916890144,Morocco,Africa
TNH,42.25388889,125.70333329999998,China,Asia
TNI,24.5623,80.854897,India,Asia
TNJ,0.9226830009999999,104.5319977,Indonesia,Asia
TNM,-62.19079971,-58.98669815,Antarctica,
TNN,22.9503994,120.2060013,Taiwan,Asia
TNR,-18.7969,47.478802,Madagascar,Africa
TNT,25.86179924,-80.89700317,United States,North America
TNW,-1.0597219999999998,-77.583333,Ecuador,South America
TNX,13.53190041,106.0149994,Cambodia,Asia
TOA,33.80339813,-118.3399963,United States,North America
TOB,31.861,23.906999999999996,Libya,Africa
TOC,34.59379959,-83.29579926,United States,North America
TOD,2.8181800839999998,104.1600037,Malaysia,Asia
TOE,33.93970108,8.110560417,Tunisia,Africa
TOF,56.38029861,85.20829773,Russia,Europe
TOG,59.05279922,-160.3970032,United States,North America
TOH,-13.32800007,166.63800049999998,Vanuatu,Oceania
TOI,31.860398999999997,-86.012101,United States,North America
TOJ,40.49670029,-3.445869923,Spain,Europe
TOL,41.58679962,-83.80780029,United States,North America
TOM,16.73049927,-3.007580042,Mali,Africa
TOO,8.826109886000001,-82.95890045,Costa Rica,North America
TOP,39.06869888,-95.62249756,United States,North America
TOQ,-22.14109993,-70.06289673,Chile,South America
TOS,69.6832962,18.91889954,Norway,Europe
TOT,5.865829945,-56.32749939,Suriname,South America
TOU,-20.79000092,165.25900269999997,New Caledonia,Oceania
TOW,-24.6863,-53.697497999999996,Brazil,South America
TOY,36.64830017,137.18800349999998,Japan,Asia
TPA,27.97550011,-82.53320313,United States,North America
TPC,-0.122956,-76.33779907,Ecuador,South America
TPE,25.0777,121.233002,Taiwan,Asia
TPF,27.91559982,-82.44930267,United States,North America
TPH,38.06019974,-117.086998,United States,North America
TPJ,27.3509,87.69525,Nepal,Asia
TPL,31.15250015,-97.40779877,United States,North America
TPN,-0.776111007,-75.52639771,Ecuador,South America
TPP,-6.508739948,-76.37319946,Peru,South America
TPQ,21.4195,-104.843002,Mexico,North America
TPS,37.9114,12.488,Italy,Europe
TQD,33.33810043,43.597099299999996,Iraq,Asia
TQL,64.93080139,77.81809998,Russia,Europe
TQQ,-5.764570236,123.91699979999999,Indonesia,Asia
TQS,0.7459,-75.234,Colombia,South America
TRA,24.65390015,124.6750031,Japan,Asia
TRC,25.56830025,-103.4110031,Mexico,North America
TRD,63.45780179999999,10.9239998,Norway,Europe
TRE,56.49919891,-6.869170189,United Kingdom,Europe
TRF,59.18669891,10.25860024,Norway,Europe
TRG,-37.67190170000001,176.1959991,New Zealand,Oceania
TRI,36.475201,-82.40740100000001,United States,North America
TRK,3.326667,117.56944399999999,Indonesia,Asia
TRM,33.62670135,-116.1600037,United States,North America
TRN,45.200802,7.64963,Italy,Europe
TRO,-31.8885994,152.51400759999999,Australia,Oceania
TRQ,-8.155260086,-70.78330231,Brazil,South America
TRR,8.538510322999999,81.18190002,Sri Lanka,Asia
TRS,45.827498999999996,13.4722,Italy,Europe
TRU,-8.081410408,-79.10880279999999,Peru,South America
TRV,8.48211956,76.92009735,India,Asia
TRW,1.381639957,173.1470032,Kiribati,Oceania
TRZ,10.76539993,78.70970154,India,Asia
TSA,25.06940079,121.552002,Taiwan,Asia
TSB,-19.26189995,17.73250008,Namibia,Africa
TSE,51.02220154,71.46690369,Kazakhstan,Asia
TSF,45.648399,12.1944,Italy,Europe
TSH,-6.4383300000000006,20.794701,Congo,Africa
TSJ,34.28490067,129.3309937,Japan,Asia
TSL,22.0383,-98.80650200000001,Mexico,North America
TSM,36.45819855,-105.67199709999998,United States,North America
TSN,39.12440109,117.3460007,China,Asia
TSR,45.80989838,21.33790016,Romania,Europe
TST,7.508739948,99.61660004,Thailand,Asia
TSU,-1.474439979,175.0639954,Kiribati,Oceania
TSV,-19.25250053,146.7649994,Australia,Oceania
TSX,-0.092973001,117.45300290000002,Indonesia,Asia
TSY,-7.346600056000001,108.2460022,Indonesia,Asia
TTA,28.44820023,-11.16129971,Morocco,Africa
TTB,39.9188,9.68298,Italy,Europe
TTC,-25.56430054,-70.37590027,Chile,South America
TTD,45.54940033,-122.40100100000001,United States,North America
TTE,0.8314139840000001,127.3809967,Indonesia,Asia
TTG,-22.6196003,-63.79370117,Argentina,South America
TTH,17.66600037,54.02460098,Oman,Asia
TTI,-17.01329994,-149.5870056,French Polynesia,Oceania
TTJ,35.53010178,134.1670074,Japan,Asia
TTL,-16.965999999999998,177.368,Fiji,Oceania
TTN,40.27669907,-74.81349945,United States,North America
TTQ,10.42,-83.6095,Costa Rica,North America
TTR,-3.044739962,119.8219986,Indonesia,Asia
TTT,22.75499916,121.10199740000002,Taiwan,Asia
TTU,35.59429932,-5.320020199,Morocco,Africa
TUA,0.8095059990000001,-77.70809937,Ecuador,South America
TUB,-23.36540031,-149.5240021,French Polynesia,Oceania
TUC,-26.8409,-65.104897,Argentina,South America
TUD,13.73680019,-13.65310001,Senegal,Africa
TUF,47.43220139,0.7276059990000001,France,Europe
TUG,17.64336768,121.7331505,Philippines,Asia
TUI,31.692188,38.731544,Saudi Arabia,Asia
TUK,25.986400600000003,63.03020096,Pakistan,Asia
TUL,36.19839859,-95.88809967,United States,North America
TUM,-35.26279831,148.24099730000003,Australia,Oceania
TUN,36.85100174,10.22719955,Tunisia,Africa
TUO,-38.73970032,176.0839996,New Zealand,Oceania
TUP,34.26810074,-88.76989746,United States,North America
TUR,-3.7860100269999997,-49.72029877,Brazil,South America
TUS,32.11610031,-110.9410019,United States,North America
TUU,28.3654,36.6189,Saudi Arabia,Asia
TUV,9.088994026,-62.09417343,Venezuela,South America
TVA,-17.850082999999998,44.920466999999995,Madagascar,Africa
TVC,44.74140167,-85.5821991,United States,North America
TVF,48.06570053,-96.18499756,United States,North America
TVI,30.90159988,-83.88130188,United States,North America
TVL,38.89390182,-119.9950027,United States,North America
TVU,-16.69059944,-179.87699890000002,Fiji,Oceania
TVY,14.10389996,98.20359802,Myanmar,Asia
TWB,-27.542801,151.916,Australia,Oceania
TWF,42.4818,-114.487999,United States,North America
TWT,5.046991,119.74299599999999,Philippines,Asia
TWU,4.320159912,118.12799840000002,Malaysia,Asia
TWZ,-44.23500061,170.1179962,New Zealand,Oceania
TXF,-17.52449989,-39.66849899,Brazil,South America
TXG,24.18630028,120.6539993,Taiwan,Asia
TXK,33.45370102,-93.99099731,United States,North America
TXL,52.5597,13.2877,Germany,Europe
TXN,29.73329926,118.2559967,China,Asia
TYB,-29.4510994,142.05799869999998,Australia,Oceania
TYF,60.15760039999999,12.99129963,Sweden,Europe
TYL,-4.576640128999999,-81.25409698,Peru,South America
TYM,24.16909981,-76.43910217,Bahamas,North America
TYN,37.74689865,112.62799840000002,China,Asia
TYR,32.35409927,-95.40239716,United States,North America
TYS,35.81100082,-83.99400329999999,United States,North America
TZL,44.45869827,18.72480011,Bosnia and Herzegovina,Europe
TZR,46.39310074,17.91749954,United States,North America
TZX,40.99509811,39.78969955,Turkey,Asia
UAB,37.0021019,35.42589951,Turkey,Asia
UAH,-8.936110000000001,-139.55200200000002,French Polynesia,Oceania
UAI,-9.303310394,125.28700259999998,Democratic Republic of Timor-Leste,
UAK,61.16049957,-45.42599869,Greenland,North America
UAM,13.584000000000001,144.929998,Guam,Oceania
UAP,-9.35167,-140.078003,French Polynesia,Oceania
UAQ,-31.571501,-68.418198,Argentina,South America
UAR,32.51430556,-1.9830555559999998,Morocco,Africa
UAS,0.530583,37.534195000000004,Kenya,Africa
UBA,-19.76472282,-47.96611023,Brazil,South America
UBB,-9.949999809,142.18299869999998,Australia,Oceania
UBJ,33.93000031,131.279007,Japan,Asia
UBP,15.25129986,104.8700027,Thailand,Asia
UBT,-23.44109917,-45.07559967,Brazil,South America
UCB,41.129721999999994,113.108056,China,Asia
UCK,50.678404,25.487165,Ukraine,Europe
UCT,63.56689835,53.80469894,Russia,Europe
UDD,33.74840164,-116.27500149999999,United States,North America
UDI,-18.883612,-48.225277,Brazil,South America
UDJ,48.63430023,22.26339912,Ukraine,Europe
UDR,24.61770058,73.89610291,India,Asia
UEL,-17.85549927,36.86909866,Mozambique,Africa
UEO,26.3635006,126.7139969,Japan,Asia
UET,30.25139999,66.93779755,Pakistan,Asia
UFA,54.55749893,55.87440109,Russia,Europe
UGA,48.85499954,103.47599790000001,Mongolia,Asia
UGC,41.58430099,60.64170074,Uzbekistan,Asia
UGN,42.42219925,-87.86789703,United States,North America
UGO,-7.603069782,15.02779961,Angola,Africa
UGU,-3.73956,137.031998,Indonesia,Asia
UHE,49.02939987,17.43969917,Czech Republic,Europe
UIB,5.69076,-76.6412,Colombia,South America
UIH,13.955,109.042,Vietnam,Asia
UII,16.1131,-86.880302,Honduras,North America
UIK,58.13610077,102.56500240000001,Russia,Europe
UIN,39.94269943,-91.19460297,United States,North America
UIO,-0.12916666699999999,-78.3575,Ecuador,South America
UIP,47.97499847,-4.167789936,France,Europe
UJE,8.928059578,165.76199340000002,Marshall Islands,Oceania
UKA,-4.29333,39.571098,Kenya,Africa
UKB,34.63280106,135.223999,Japan,Asia
UKG,70.01100159,135.6450043,Russia,Europe
UKI,39.12599945,-123.20099640000001,United States,North America
UKK,50.03659821,82.49420166,Kazakhstan,Asia
UKS,44.68899918,33.57099915,Ukraine,Europe
UKT,40.43519974,-75.38189697,United States,North America
UKX,56.85670089999999,105.7300034,Russia,Europe
ULA,-49.3068,-67.8026,Argentina,South America
ULB,-16.3297,168.3011,Vanuatu,Oceania
ULD,-28.32060051,31.41650009,South Africa,Africa
ULG,48.99330139,89.92250061,Mongolia,Asia
ULH,26.48,38.12888889,Saudi Arabia,Asia
ULK,60.72060013,114.82599640000001,Russia,Europe
ULN,47.843102,106.766998,Mongolia,Asia
ULO,50.066588,91.938273,Mongolia,Asia
ULP,-26.61219978,144.253006,Australia,Oceania
ULQ,4.08836,-76.2351,Colombia,South America
ULU,2.8055601119999998,32.27180099,Uganda,Africa
ULV,54.26829910000001,48.22669983,Russia,Europe
ULY,54.40100098,48.80270004,Russia,Europe
ULZ,47.7093,96.5258,Mongolia,Asia
UMD,70.68042793,-52.11163044,Greenland,North America
UME,63.79180145,20.28280067,Sweden,Europe
UMR,-31.14419937,136.81700130000002,Australia,Oceania
UMS,60.35699844,134.4349976,Russia,Europe
UMU,-23.79870033,-53.31380081,Brazil,South America
UNA,-15.35519981,-38.99900055,Brazil,South America
UND,36.6651001,68.91079712,Afghanistan,Asia
UNG,-6.125710011000001,141.2819977,Papua New Guinea,Oceania
UNI,12.60013485,-61.41194534,Saint Vincent and the Grenadines,North America
UNK,63.88840103,-160.798996,United States,North America
UNN,9.777620316,98.58550262,Thailand,Asia
UNT,60.74720001,-0.853850007,United Kingdom,Europe
UOL,1.1027,121.4141,Indonesia,Asia
UOS,35.20510101,-85.89810181,United States,North America
UOX,34.38430023,-89.53679657,United States,North America
UPB,23.03280067,-82.57939911,Cuba,North America
UPG,-5.061629772,119.5540009,Indonesia,Asia
UPL,10.8922,-85.01619699999999,Costa Rica,North America
UPN,19.39669991,-102.0390015,Mexico,North America
UPP,20.26530075,-155.8600006,United States,North America
URA,51.1507988,51.54309845,Kazakhstan,Asia
URC,43.90710068,87.47419739,China,Asia
URD,49.79416656,11.13361073,Germany,Europe
URE,58.22990036,22.5095005,Estonia,Europe
URG,-29.78219986,-57.03820038,Brazil,South America
URJ,60.10329819,64.8266983,Russia,Europe
URO,49.38420105,1.1748000379999999,France,Europe
URS,51.75059891,36.29560089,Russia,Europe
URT,9.132599831,99.13559723,Thailand,Asia
URY,31.412413,37.278898,Saudi Arabia,Asia
USA,35.387798,-80.709099,United States,North America
USH,-54.8433,-68.2958,Argentina,South America
USI,8.199999809,-59.78329849,Guyana,South America
USK,66.00469971,57.36719894,Russia,Europe
USM,9.547789574,100.06199649999999,Thailand,Asia
USN,35.59349823,129.352005,"Korea, Republic of",Asia
USQ,38.68149948,29.47170067,Turkey,Asia
USR,64.55000305,143.1150055,Russia,Europe
USS,21.9704,-79.44270300000001,Cuba,North America
UST,29.9592,-81.339798,United States,North America
USU,12.12150002,120.09999850000001,Philippines,Asia
UTA,-18.99749947,32.62720108,Zimbabwe,Africa
UTC,52.12730026,5.2761898039999995,Netherlands,Europe
UTH,17.38640022,102.788002,Thailand,Asia
UTI,60.89640045,26.93840027,Finland,Europe
UTK,11.222000000000001,169.852005,Marshall Islands,Oceania
UTM,34.68099976,-90.34670258,United States,North America
UTN,-28.39909935,21.2602005,South Africa,Africa
UTO,65.99279785,-153.7039948,United States,North America
UTP,12.67990017,101.0049973,Thailand,Asia
UTS,65.43729401,52.20033646,Russia,Europe
UTT,-31.54636318,28.673355100000002,South Africa,Africa
UTW,-31.92020035,26.88220024,South Africa,Africa
UUA,54.63999939,52.80170059,Russia,Europe
UUD,51.80780029,107.4380035,Russia,Europe
UUK,70.33080292,-149.59800719999998,United States,North America
UUN,46.66030121,113.2850037,Mongolia,Asia
UUS,46.88869858,142.7180023,Russia,Europe
UVA,29.2112999,-99.74359894,United States,North America
UVE,-20.640600199999998,166.57299799999998,New Caledonia,Oceania
UVF,13.7332,-60.952599,Saint Lucia,North America
UYL,12.05350018,24.95619965,Sudan,Africa
UYN,38.35971,109.59092700000001,China,Asia
UYU,-20.44630051,-66.8483963,Bolivia,South America
UZR,47.09115,81.66521,Kazakhstan,Asia
UZU,-29.7706,-57.9789,Argentina,South America
